index,line_nos,transcript_file,audio_file,transcript,tokens
line 30 corpus10.txt,line 30,corpus10.txt,200701-162550_yor_7f4_elicit_29.wav,Òkùnkùn ò mẹni ọ̀wọ̀; ó dÍfá fún “Ìwọ́ tá nìyẹn”? ## Darkness does not know who deserves deference; it consulted the oracle Ifá for “Who might you be?”,"[32, 10, 34, 13, 10, 34, 13, 32, 12, 40, 13, 8, 41, 22, 41, 33, 3, 31, 5, 27, 5, 35, 13, 30, 22, 41, 19, 27, 13, 30, 24, 40, 13, 3, 0, 17, 10, 13, 4, 18, 18, 3, 14, 4, 18, 13, 14, 19, 10, 13, 14, 22, 22, 7, 14, 3, 4, 18, 4, 17, 21, 4, 18, 3, 4, 5, 4, 17, 4, 13, 2, 4, 8, 19, 2, 14, 13, 18, 20, 11, 19, 4, 3, 19, 7, 4, 14, 17, 0, 2, 11, 4, 8, 5, 27, 5, 14, 17, 22, 7, 14, 12, 8, 6, 7, 19, 24, 14, 20, 1, 4]"
line 31 corpus10.txt,line 31,corpus10.txt,200701-162550_yor_7f4_elicit_30.wav,Olóbìnrin kan kì í pagbo ìja. ## A person who has only one wife does not form a circle for a fight.,"[14, 11, 33, 1, 30, 13, 17, 8, 13, 10, 0, 13, 10, 30, 31, 15, 0, 6, 1, 14, 30, 9, 0, 0, 15, 4, 17, 18, 14, 13, 22, 7, 14, 7, 0, 18, 14, 13, 11, 24, 14, 13, 4, 22, 8, 5, 4, 3, 14, 4, 18, 13, 14, 19, 5, 14, 17, 12, 0, 2, 8, 17, 2, 11, 4, 5, 14, 17, 0, 5, 8, 6, 7, 19]"
line 32 corpus10.txt,line 32,corpus10.txt,200701-162550_yor_7f4_elicit_31.wav,Olójúkan kì í tàkìtì òró. ## A one-eyed person does not attempt standing somersaults.,"[14, 11, 33, 9, 35, 10, 0, 13, 10, 30, 31, 19, 26, 10, 30, 19, 30, 32, 17, 33, 0, 14, 13, 4, 4, 24, 4, 3, 15, 4, 17, 18, 14, 13, 3, 14, 4, 18, 13, 14, 19, 0, 19, 19, 4, 12, 15, 19, 18, 19, 0, 13, 3, 8, 13, 6, 18, 14, 12, 4, 17, 18, 0, 20, 11, 19, 18]"
line 33 corpus10.txt,line 33,corpus10.txt,200701-162550_yor_7f4_elicit_32.wav,Olómele kì í sọ pé igi yó dàá lóde lọ́la. ## The omele drummer does not vow that there will be an earth-shaking performance on the morrow.,"[14, 11, 33, 12, 4, 11, 4, 10, 30, 31, 18, 41, 15, 29, 8, 6, 8, 24, 33, 3, 26, 27, 11, 33, 3, 4, 11, 41, 11, 0, 19, 7, 4, 14, 12, 4, 11, 4, 3, 17, 20, 12, 12, 4, 17, 3, 14, 4, 18, 13, 14, 19, 21, 14, 22, 19, 7, 0, 19, 19, 7, 4, 17, 4, 22, 8, 11, 11, 1, 4, 0, 13, 4, 0, 17, 19, 7, 18, 7, 0, 10, 8, 13, 6, 15, 4, 17, 5, 14, 17, 12, 0, 13, 2, 4, 14, 13, 19, 7, 4, 12, 14, 17, 17, 14, 22]"
line 34 corpus10.txt,line 34,corpus10.txt,200701-162550_yor_7f4_elicit_33.wav,"Olówó jẹun jẹ́jẹ́; òtòṣì jẹun tìpà-tìjàn; òtòṣì tí ḿbá ọlọ́rọ̀ rìn, akọ ojú ló ńyá. ## The rich man eats slowly and at leisure; the poor person eats fast and with anxiety; the poor man who keeps company with a wealthy man is exceeding his station.","[14, 11, 33, 22, 33, 9, 40, 20, 13, 9, 40, 9, 40, 32, 19, 32, 39, 30, 9, 40, 20, 13, 19, 30, 15, 26, 19, 30, 9, 26, 13, 32, 19, 32, 39, 30, 19, 31, 38, 1, 27, 41, 11, 41, 17, 41, 17, 30, 13, 0, 10, 41, 14, 9, 35, 11, 33, 36, 24, 27, 19, 7, 4, 17, 8, 2, 7, 12, 0, 13, 4, 0, 19, 18, 18, 11, 14, 22, 11, 24, 0, 13, 3, 0, 19, 11, 4, 8, 18, 20, 17, 4, 19, 7, 4, 15, 14, 14, 17, 15, 4, 17, 18, 14, 13, 4, 0, 19, 18, 5, 0, 18, 19, 0, 13, 3, 22, 8, 19, 7, 0, 13, 23, 8, 4, 19, 24, 19, 7, 4, 15, 14, 14, 17, 12, 0, 13, 22, 7, 14, 10, 4, 4, 15, 18, 2, 14, 12, 15, 0, 13, 24, 22, 8, 19, 7, 0, 22, 4, 0, 11, 19, 7, 24, 12, 0, 13, 8, 18, 4, 23, 2, 4, 4, 3, 8, 13, 6, 7, 8, 18, 18, 19, 0, 19, 8, 14, 13]"
line 35 corpus10.txt,line 35,corpus10.txt,200701-162550_yor_7f4_elicit_34.wav,Olówó ní ḿbá ọlọ́rọ̀-ọ́ rìn; ẹgbẹ́ ní ḿbá ẹgbẹ́ ṣeré. ## It is a rich person that keeps company with a wealthy person; only people of equal standing play together.,"[14, 11, 33, 22, 33, 13, 31, 38, 1, 27, 41, 11, 41, 17, 41, 41, 17, 30, 13, 40, 6, 1, 40, 13, 31, 38, 1, 27, 40, 6, 1, 40, 39, 4, 17, 29, 8, 19, 8, 18, 0, 17, 8, 2, 7, 15, 4, 17, 18, 14, 13, 19, 7, 0, 19, 10, 4, 4, 15, 18, 2, 14, 12, 15, 0, 13, 24, 22, 8, 19, 7, 0, 22, 4, 0, 11, 19, 7, 24, 15, 4, 17, 18, 14, 13, 14, 13, 11, 24, 15, 4, 14, 15, 11, 4, 14, 5, 4, 16, 20, 0, 11, 18, 19, 0, 13, 3, 8, 13, 6, 15, 11, 0, 24, 19, 14, 6, 4, 19, 7, 4, 17]"
line 36 corpus10.txt,line 36,corpus10.txt,200701-162550_yor_7f4_elicit_35.wav,Olówó ní ńjẹ iyán ẹgbàá. ## It is a rich person that eats pounded yams worth two thousand cowries.,"[14, 11, 33, 22, 33, 13, 31, 36, 9, 40, 8, 24, 27, 13, 40, 6, 1, 26, 27, 8, 19, 8, 18, 0, 17, 8, 2, 7, 15, 4, 17, 18, 14, 13, 19, 7, 0, 19, 4, 0, 19, 18, 15, 14, 20, 13, 3, 4, 3, 24, 0, 12, 18, 22, 14, 17, 19, 7, 19, 22, 14, 19, 7, 14, 20, 18, 0, 13, 3, 2, 14, 22, 17, 8, 4, 18]"
line 37 corpus10.txt,line 37,corpus10.txt,200701-162550_yor_7f4_elicit_36.wav,Olóyè kékeré kì í ṣe fáàárí níwájú ọba. ## A minor chief should not act garrulously in the presence of a king.,"[14, 11, 33, 24, 28, 10, 29, 10, 4, 17, 29, 10, 30, 31, 39, 4, 5, 27, 26, 27, 17, 31, 13, 31, 22, 27, 9, 35, 41, 1, 0, 0, 12, 8, 13, 14, 17, 2, 7, 8, 4, 5, 18, 7, 14, 20, 11, 3, 13, 14, 19, 0, 2, 19, 6, 0, 17, 17, 20, 11, 14, 20, 18, 11, 24, 8, 13, 19, 7, 4, 15, 17, 4, 18, 4, 13, 2, 4, 14, 5, 0, 10, 8, 13, 6]"
line 38 corpus10.txt,line 38,corpus10.txt,200701-162550_yor_7f4_elicit_37.wav,"Òní, ẹtú jìnfìn, ọ̀la, ẹtú jìnfìn; ẹtu nìkan lẹran tó wà nígbó? ## Today, the antelope falls into the ditch; tomorrow, the antelope falls into the ditch; is the antelope the only animal in the forest?","[32, 13, 31, 40, 19, 35, 9, 30, 13, 5, 30, 13, 41, 11, 0, 40, 19, 35, 9, 30, 13, 5, 30, 13, 40, 19, 20, 13, 30, 10, 0, 13, 11, 40, 17, 0, 13, 19, 33, 22, 26, 13, 31, 6, 1, 33, 19, 14, 3, 0, 24, 19, 7, 4, 0, 13, 19, 4, 11, 14, 15, 4, 5, 0, 11, 11, 18, 8, 13, 19, 14, 19, 7, 4, 3, 8, 19, 2, 7, 19, 14, 12, 14, 17, 17, 14, 22, 19, 7, 4, 0, 13, 19, 4, 11, 14, 15, 4, 5, 0, 11, 11, 18, 8, 13, 19, 14, 19, 7, 4, 3, 8, 19, 2, 7, 8, 18, 19, 7, 4, 0, 13, 19, 4, 11, 14, 15, 4, 19, 7, 4, 14, 13, 11, 24, 0, 13, 8, 12, 0, 11, 8, 13, 19, 7, 4, 5, 14, 17, 4, 18, 19]"
line 39 corpus10.txt,line 39,corpus10.txt,200701-162550_yor_7f4_elicit_38.wav,"Oníbàjẹ́ ò mọra; oníbàjẹ́ ńlọ sóko olè ó mú obìnrin lọ; ọkọ́ kó akọṣu, ìyàwó kó ewùrà. ## The shameless person does not know what is fitting; the shameless person is off to raid a farm, and he takes his wife along; the husband steals staple yams, the wife steals wateryams.","[14, 13, 31, 1, 26, 9, 40, 32, 12, 41, 17, 0, 14, 13, 31, 1, 26, 9, 40, 36, 11, 41, 18, 33, 10, 14, 14, 11, 28, 33, 12, 35, 14, 1, 30, 13, 17, 8, 13, 11, 41, 41, 10, 41, 10, 33, 0, 10, 41, 39, 20, 30, 24, 26, 22, 33, 10, 33, 4, 22, 34, 17, 26, 19, 7, 4, 18, 7, 0, 12, 4, 11, 4, 18, 18, 15, 4, 17, 18, 14, 13, 3, 14, 4, 18, 13, 14, 19, 10, 13, 14, 22, 22, 7, 0, 19, 8, 18, 5, 8, 19, 19, 8, 13, 6, 19, 7, 4, 18, 7, 0, 12, 4, 11, 4, 18, 18, 15, 4, 17, 18, 14, 13, 8, 18, 14, 5, 5, 19, 14, 17, 0, 8, 3, 0, 5, 0, 17, 12, 0, 13, 3, 7, 4, 19, 0, 10, 4, 18, 7, 8, 18, 22, 8, 5, 4, 0, 11, 14, 13, 6, 19, 7, 4, 7, 20, 18, 1, 0, 13, 3, 18, 19, 4, 0, 11, 18, 18, 19, 0, 15, 11, 4, 24, 0, 12, 18, 19, 7, 4, 22, 8, 5, 4, 18, 19, 4, 0, 11, 18, 22, 0, 19, 4, 17, 24, 0, 12, 18]"
line 40 corpus10.txt,line 40,corpus10.txt,200701-162550_yor_7f4_elicit_39.wav,Oníbàtá kì í wọ mọ́ṣáláṣí kó ní “Lèmámù ńkọ́?” ## The bàtá drummer does not enter a mosque and ask “Where is the Imam?”,"[14, 13, 31, 1, 26, 19, 27, 10, 30, 31, 22, 41, 12, 41, 39, 27, 11, 27, 39, 31, 10, 33, 13, 31, 11, 28, 12, 27, 12, 34, 36, 10, 41, 19, 7, 4, 1, 26, 19, 27, 3, 17, 20, 12, 12, 4, 17, 3, 14, 4, 18, 13, 14, 19, 4, 13, 19, 4, 17, 0, 12, 14, 18, 16, 20, 4, 0, 13, 3, 0, 18, 10, 22, 7, 4, 17, 4, 8, 18, 19, 7, 4, 8, 12, 0, 12]"
line 41 corpus10.txt,line 41,corpus10.txt,200701-162550_yor_7f4_elicit_40.wav,Onífunra àlejò tí ńtètè ṣe onílé pẹ̀lẹ́. ## The excessively attentive visitor “who” extends hospitality greetings to the host.,"[14, 13, 31, 5, 20, 13, 17, 0, 26, 11, 4, 9, 32, 19, 31, 36, 19, 28, 19, 28, 39, 4, 14, 13, 31, 11, 29, 15, 40, 11, 40, 19, 7, 4, 4, 23, 2, 4, 18, 18, 8, 21, 4, 11, 24, 0, 19, 19, 4, 13, 19, 8, 21, 4, 21, 8, 18, 8, 19, 14, 17, 22, 7, 14, 4, 23, 19, 4, 13, 3, 18, 7, 14, 18, 15, 8, 19, 0, 11, 8, 19, 24, 6, 17, 4, 4, 19, 8, 13, 6, 18, 19, 14, 19, 7, 4, 7, 14, 18, 19]"
line 42 corpus10.txt,line 42,corpus10.txt,200701-162550_yor_7f4_elicit_41.wav,"Onígẹ̀gẹ́ fìlẹ̀kẹ̀ dọ́pọ̀; onílẹ̀kẹ̀ ìbá gbowo, ko rọ́rùn fìlẹ̀kẹ̀ so. ## The person with goitre offers a ridiculously low price for beads; were the beads seller to accept her offer she would have no neck to string the beads around.","[14, 13, 31, 6, 40, 6, 40, 5, 30, 11, 40, 10, 40, 3, 41, 15, 41, 14, 13, 31, 11, 40, 10, 40, 30, 1, 27, 6, 1, 14, 22, 14, 10, 14, 17, 41, 17, 34, 13, 5, 30, 11, 40, 10, 40, 18, 14, 19, 7, 4, 15, 4, 17, 18, 14, 13, 22, 8, 19, 7, 6, 14, 8, 19, 17, 4, 14, 5, 5, 4, 17, 18, 0, 17, 8, 3, 8, 2, 20, 11, 14, 20, 18, 11, 24, 11, 14, 22, 15, 17, 8, 2, 4, 5, 14, 17, 1, 4, 0, 3, 18, 22, 4, 17, 4, 19, 7, 4, 1, 4, 0, 3, 18, 18, 4, 11, 11, 4, 17, 19, 14, 0, 2, 2, 4, 15, 19, 7, 4, 17, 14, 5, 5, 4, 17, 18, 7, 4, 22, 14, 20, 11, 3, 7, 0, 21, 4, 13, 14, 13, 4, 2, 10, 19, 14, 18, 19, 17, 8, 13, 6, 19, 7, 4, 1, 4, 0, 3, 18, 0, 17, 14, 20, 13, 3]"
line 43 corpus10.txt,line 43,corpus10.txt,200701-162550_yor_7f4_elicit_42.wav,Onílé ńjẹ èso gbìngbindò; alèjò-ó ní kí wọ́n ṣe òun lọ́wọ́ kan ẹ̀wà. ## The host is eating the fruits of the gbìngbindo tree; the visitor asks to be treated to some black-eyed peas.,"[14, 13, 31, 11, 29, 36, 9, 40, 28, 18, 14, 6, 1, 30, 13, 6, 1, 8, 13, 3, 32, 0, 11, 28, 9, 32, 33, 13, 31, 10, 31, 22, 41, 13, 39, 4, 32, 20, 13, 11, 41, 22, 41, 10, 0, 13, 40, 22, 26, 19, 7, 4, 7, 14, 18, 19, 8, 18, 4, 0, 19, 8, 13, 6, 19, 7, 4, 5, 17, 20, 8, 19, 18, 14, 5, 19, 7, 4, 6, 1, 30, 13, 6, 1, 8, 13, 3, 14, 19, 17, 4, 4, 19, 7, 4, 21, 8, 18, 8, 19, 14, 17, 0, 18, 10, 18, 19, 14, 1, 4, 19, 17, 4, 0, 19, 4, 3, 19, 14, 18, 14, 12, 4, 1, 11, 0, 2, 10, 4, 24, 4, 3, 15, 4, 0, 18]"
line 44 corpus10.txt,line 44,corpus10.txt,200701-162550_yor_7f4_elicit_43.wav,OníṢàngó tó jó tí kò gbọn yẹ̀rì: àbùkù-u Ṣàngó kọ́; àbùkù ara ẹ̀ ni. ## The Ṣàngó worshipper who dances and does not shake his skirt: he does not disgrace Ṣàngó but himself.,"[14, 13, 31, 39, 26, 13, 6, 33, 19, 33, 9, 33, 19, 31, 10, 32, 6, 1, 41, 13, 24, 40, 17, 30, 26, 1, 34, 10, 34, 20, 39, 26, 13, 6, 33, 10, 41, 26, 1, 34, 10, 34, 0, 17, 0, 40, 13, 8, 19, 7, 4, 39, 26, 13, 6, 33, 22, 14, 17, 18, 7, 8, 15, 15, 4, 17, 22, 7, 14, 3, 0, 13, 2, 4, 18, 0, 13, 3, 3, 14, 4, 18, 13, 14, 19, 18, 7, 0, 10, 4, 7, 8, 18, 18, 10, 8, 17, 19, 7, 4, 3, 14, 4, 18, 13, 14, 19, 3, 8, 18, 6, 17, 0, 2, 4, 39, 26, 13, 6, 33, 1, 20, 19, 7, 8, 12, 18, 4, 11, 5]"
line 45 corpus10.txt,line 45,corpus10.txt,200701-162550_yor_7f4_elicit_44.wav,"OníṢàngó tó jó tí kò tàpá, àbùkù ara ẹ̀. ## The Ṣàngó worshipper who dances and does nor kick his legs disgraces himself.","[14, 13, 31, 39, 26, 13, 6, 33, 19, 33, 9, 33, 19, 31, 10, 32, 19, 26, 15, 27, 26, 1, 34, 10, 34, 0, 17, 0, 40, 19, 7, 4, 39, 26, 13, 6, 33, 22, 14, 17, 18, 7, 8, 15, 15, 4, 17, 22, 7, 14, 3, 0, 13, 2, 4, 18, 0, 13, 3, 3, 14, 4, 18, 13, 14, 17, 10, 8, 2, 10, 7, 8, 18, 11, 4, 6, 18, 3, 8, 18, 6, 17, 0, 2, 4, 18, 7, 8, 12, 18, 4, 11, 5]"
line 46 corpus10.txt,line 46,corpus10.txt,200701-162550_yor_7f4_elicit_45.wav,On-íṣẹ̀ẹ́pẹ́-igí bímọ ó sọ ọ́ ní Ayọ̀-ọ́-kúnlé; ayọ̀ wo ló wà lára ìṣẹ́pẹ́ igi? ## The seller of twigs for firewood has a child and names him Ayọ̀ọ́kúnle[Joy fills this home]; what sort of joy is to be found in firewood twigs?,"[14, 13, 31, 39, 40, 40, 15, 40, 8, 6, 31, 1, 31, 12, 41, 33, 18, 41, 41, 13, 31, 0, 24, 41, 41, 10, 35, 13, 11, 29, 0, 24, 41, 22, 14, 11, 33, 22, 26, 11, 27, 17, 0, 30, 39, 40, 15, 40, 8, 6, 8, 19, 7, 4, 18, 4, 11, 11, 4, 17, 14, 5, 19, 22, 8, 6, 18, 5, 14, 17, 5, 8, 17, 4, 22, 14, 14, 3, 7, 0, 18, 0, 2, 7, 8, 11, 3, 0, 13, 3, 13, 0, 12, 4, 18, 7, 8, 12, 0, 24, 41, 41, 10, 35, 13, 11, 4, 9, 14, 24, 5, 8, 11, 11, 18, 19, 7, 8, 18, 7, 14, 12, 4, 22, 7, 0, 19, 18, 14, 17, 19, 14, 5, 9, 14, 24, 8, 18, 19, 14, 1, 4, 5, 14, 20, 13, 3, 8, 13, 5, 8, 17, 4, 22, 14, 14, 3, 19, 22, 8, 6, 18]"
line 47 corpus10.txt,line 47,corpus10.txt,200701-162550_yor_7f4_elicit_46.wav,Oǹpè ní ńfa ọlá; òjípè kì í fa ọlá. ## It is the person who does the summoning that assumes airs; the person subject to summons does not assume airs.,"[14, 37, 15, 28, 13, 31, 36, 5, 0, 41, 11, 27, 32, 9, 31, 15, 28, 10, 30, 31, 5, 0, 41, 11, 27, 8, 19, 8, 18, 19, 7, 4, 15, 4, 17, 18, 14, 13, 22, 7, 14, 3, 14, 4, 18, 19, 7, 4, 18, 20, 12, 12, 14, 13, 8, 13, 6, 19, 7, 0, 19, 0, 18, 18, 20, 12, 4, 18, 0, 8, 17, 18, 19, 7, 4, 15, 4, 17, 18, 14, 13, 18, 20, 1, 9, 4, 2, 19, 19, 14, 18, 20, 12, 12, 14, 13, 18, 3, 14, 4, 18, 13, 14, 19, 0, 18, 18, 20, 12, 4, 0, 8, 17, 18]"
line 48 corpus10.txt,line 48,corpus10.txt,200701-162550_yor_7f4_elicit_47.wav,"Orí àgbà-á níyì, ó sàn ju orí àgbà-á fọ́ lọ. ## The-elderly-person's-head-deserves-respect is better than The-elderly-person's-head-is-damaged.","[14, 17, 31, 26, 6, 1, 26, 27, 13, 31, 24, 30, 33, 18, 26, 13, 9, 20, 14, 17, 31, 26, 6, 1, 26, 27, 5, 41, 11, 41, 19, 7, 4, 4, 11, 3, 4, 17, 11, 24, 15, 4, 17, 18, 14, 13, 18, 7, 4, 0, 3, 3, 4, 18, 4, 17, 21, 4, 18, 17, 4, 18, 15, 4, 2, 19, 8, 18, 1, 4, 19, 19, 4, 17, 19, 7, 0, 13, 19, 7, 4, 4, 11, 3, 4, 17, 11, 24, 15, 4, 17, 18, 14, 13, 18, 7, 4, 0, 3, 8, 18, 3, 0, 12, 0, 6, 4, 3]"
line 49 corpus10.txt,line 49,corpus10.txt,200701-162550_yor_7f4_elicit_48.wav,Orí awọ là ḿbágbà. ## It is on the hide that one finds the elder.,"[14, 17, 31, 0, 22, 41, 11, 26, 38, 1, 27, 6, 1, 26, 8, 19, 8, 18, 14, 13, 19, 7, 4, 7, 8, 3, 4, 19, 7, 0, 19, 14, 13, 4, 5, 8, 13, 3, 18, 19, 7, 4, 4, 11, 3, 4, 17]"
line 50 corpus10.txt,line 50,corpus10.txt,200701-162550_yor_7f4_elicit_49.wav,Orí-i kí ní ńyá àpọ́n tó ńsúfèé? Nítorí pé yó gùn-ún-yán fúnra ẹ̀ yó nìkan jẹ́? ## What is the cause of the bachelor's elation that makes him whistle? That he will make pounded yams for himself and eat it by himself?,"[14, 17, 31, 8, 10, 31, 13, 31, 36, 24, 27, 26, 15, 41, 13, 19, 33, 36, 18, 35, 5, 28, 29, 13, 31, 19, 14, 17, 31, 15, 29, 24, 33, 6, 34, 13, 35, 13, 24, 27, 13, 5, 35, 13, 17, 0, 40, 24, 33, 13, 30, 10, 0, 13, 9, 40, 22, 7, 0, 19, 8, 18, 19, 7, 4, 2, 0, 20, 18, 4, 14, 5, 19, 7, 4, 1, 0, 2, 7, 4, 11, 14, 17, 18, 4, 11, 0, 19, 8, 14, 13, 19, 7, 0, 19, 12, 0, 10, 4, 18, 7, 8, 12, 22, 7, 8, 18, 19, 11, 4, 19, 7, 0, 19, 7, 4, 22, 8, 11, 11, 12, 0, 10, 4, 15, 14, 20, 13, 3, 4, 3, 24, 0, 12, 18, 5, 14, 17, 7, 8, 12, 18, 4, 11, 5, 0, 13, 3, 4, 0, 19, 8, 19, 1, 24, 7, 8, 12, 18, 4, 11, 5]"
line 1 corpus2.txt,line 1,corpus2.txt,200701-075026_yor_7f4_elicit_0.wav,"A ní Tanlúkú ò mọ̀-ọ́ jó, Tàǹlukú wá gbè é lẹ́sẹ̀. ## People say that Tanlúkú is a poor dancer, and Tanlùkù comes to his aid.","[0, 13, 31, 19, 0, 13, 11, 35, 10, 35, 32, 12, 41, 41, 9, 33, 19, 26, 37, 11, 20, 10, 35, 22, 27, 6, 1, 28, 29, 11, 40, 18, 40, 15, 4, 14, 15, 11, 4, 18, 0, 24, 19, 7, 0, 19, 19, 0, 13, 11, 35, 10, 35, 8, 18, 0, 15, 14, 14, 17, 3, 0, 13, 2, 4, 17, 0, 13, 3, 19, 0, 13, 11, 34, 10, 34, 2, 14, 12, 4, 18, 19, 14, 7, 8, 18, 0, 8, 3]"
line 2 corpus2.txt,line 2,corpus2.txt,200701-075026_yor_7f4_elicit_1.wav,"À ńjá ìbàǹtẹ́ ẹ̀ lẹ́hìn, ó ńjá tará iwájú. ## His loincloth is being stripped from behind, yet he is stripping those of the people ahead of him.","[26, 36, 9, 27, 30, 1, 26, 37, 19, 40, 40, 11, 40, 7, 30, 13, 33, 36, 9, 27, 19, 0, 17, 27, 8, 22, 27, 9, 35, 7, 8, 18, 11, 14, 8, 13, 2, 11, 14, 19, 7, 8, 18, 1, 4, 8, 13, 6, 18, 19, 17, 8, 15, 15, 4, 3, 5, 17, 14, 12, 1, 4, 7, 8, 13, 3, 24, 4, 19, 7, 4, 8, 18, 18, 19, 17, 8, 15, 15, 8, 13, 6, 19, 7, 14, 18, 4, 14, 5, 19, 7, 4, 15, 4, 14, 15, 11, 4, 0, 7, 4, 0, 3, 14, 5, 7, 8, 12]"
line 3 corpus2.txt,line 3,corpus2.txt,200701-075026_yor_7f4_elicit_2.wav,"À ńsọ̀rọ̀ olè, aboyún ńdáhùń; odiidi èèyàn ló gbé pamọ́. ## We speak of stealing and a pregnant woman intervenes; she herself is concealing a whole person.","[26, 36, 18, 41, 17, 41, 14, 11, 28, 0, 1, 14, 24, 35, 13, 36, 3, 27, 7, 34, 36, 14, 3, 8, 8, 3, 8, 28, 28, 24, 26, 13, 11, 33, 6, 1, 29, 15, 0, 12, 41, 22, 4, 18, 15, 4, 0, 10, 14, 5, 18, 19, 4, 0, 11, 8, 13, 6, 0, 13, 3, 0, 15, 17, 4, 6, 13, 0, 13, 19, 22, 14, 12, 0, 13, 8, 13, 19, 4, 17, 21, 4, 13, 4, 18, 18, 7, 4, 7, 4, 17, 18, 4, 11, 5, 8, 18, 2, 14, 13, 2, 4, 0, 11, 8, 13, 6, 0, 22, 7, 14, 11, 4, 15, 4, 17, 18, 14, 13]"
line 4 corpus2.txt,line 4,corpus2.txt,200701-075026_yor_7f4_elicit_3.wav,"À ńsunkún Awúgbó, Awúgbó ò sunkún ara-a ẹ̀. ## We lament Awúgbó's plight; Awúgbó does not lament his own plight.","[26, 36, 18, 20, 13, 10, 35, 13, 0, 22, 35, 6, 1, 33, 0, 22, 35, 6, 1, 33, 32, 18, 20, 13, 10, 35, 13, 0, 17, 0, 0, 40, 22, 4, 11, 0, 12, 4, 13, 19, 0, 22, 35, 6, 1, 33, 18, 15, 11, 8, 6, 7, 19, 0, 22, 35, 6, 1, 33, 3, 14, 4, 18, 13, 14, 19, 11, 0, 12, 4, 13, 19, 7, 8, 18, 14, 22, 13, 15, 11, 8, 6, 7, 19]"
line 5 corpus2.txt,line 5,corpus2.txt,200701-075026_yor_7f4_elicit_4.wav,"À ńwá ẹni tí a ó fọmọ fún, olòṣì ńyọjú. ## We seek a person to give a child to (in marriage) and a worthless person presents himself.","[26, 36, 22, 27, 40, 13, 8, 19, 31, 0, 33, 5, 41, 12, 41, 5, 35, 13, 14, 11, 32, 39, 30, 36, 24, 41, 9, 35, 22, 4, 18, 4, 4, 10, 0, 15, 4, 17, 18, 14, 13, 19, 14, 6, 8, 21, 4, 0, 2, 7, 8, 11, 3, 19, 14, 8, 13, 12, 0, 17, 17, 8, 0, 6, 4, 0, 13, 3, 0, 22, 14, 17, 19, 7, 11, 4, 18, 18, 15, 4, 17, 18, 14, 13, 15, 17, 4, 18, 4, 13, 19, 18, 7, 8, 12, 18, 4, 11, 5]"
line 6 corpus2.txt,line 6,corpus2.txt,200701-075026_yor_7f4_elicit_5.wav,"À ńwọ́nà àti fi aṣiwèrè sílẹ̀, ó ní bí a bá dé òkè odò ká dúró de òun. ## People are scheming to shake an imbecile from their company, and he asks that they wait for him on reaching the bank of the river.","[26, 36, 22, 41, 13, 26, 26, 19, 8, 5, 8, 0, 39, 8, 22, 28, 17, 28, 18, 31, 11, 40, 33, 13, 31, 1, 31, 0, 1, 27, 3, 29, 32, 10, 28, 14, 3, 32, 10, 27, 3, 35, 17, 33, 3, 4, 32, 20, 13, 15, 4, 14, 15, 11, 4, 0, 17, 4, 18, 2, 7, 4, 12, 8, 13, 6, 19, 14, 18, 7, 0, 10, 4, 0, 13, 8, 12, 1, 4, 2, 8, 11, 4, 5, 17, 14, 12, 19, 7, 4, 8, 17, 2, 14, 12, 15, 0, 13, 24, 0, 13, 3, 7, 4, 0, 18, 10, 18, 19, 7, 0, 19, 19, 7, 4, 24, 22, 0, 8, 19, 5, 14, 17, 7, 8, 12, 14, 13, 17, 4, 0, 2, 7, 8, 13, 6, 19, 7, 4, 1, 0, 13, 10, 14, 5, 19, 7, 4, 17, 8, 21, 4, 17]"
line 7 corpus2.txt,line 7,corpus2.txt,200701-075026_yor_7f4_elicit_6.wav,A ò lóbìnrin à ńdá oóyọ́ sí; bí a bá dá oóyọ́ sí ewúrẹ́ ni yó jẹ ẹ́. ## Without having a wife a person spares oóyọ́  to grow; if it flourishes it is destined to be food for goats.,"[0, 32, 11, 33, 1, 30, 13, 17, 8, 13, 26, 36, 3, 27, 14, 33, 24, 41, 18, 31, 1, 31, 0, 1, 27, 3, 27, 14, 33, 24, 41, 18, 31, 4, 22, 35, 17, 40, 13, 8, 24, 33, 9, 40, 40, 22, 8, 19, 7, 14, 20, 19, 7, 0, 21, 8, 13, 6, 0, 22, 8, 5, 4, 0, 15, 4, 17, 18, 14, 13, 18, 15, 0, 17, 4, 18, 14, 33, 24, 41, 19, 14, 6, 17, 14, 22, 8, 5, 8, 19, 5, 11, 14, 20, 17, 8, 18, 7, 4, 18, 8, 19, 8, 18, 3, 4, 18, 19, 8, 13, 4, 3, 19, 14, 1, 4, 5, 14, 14, 3, 5, 14, 17, 6, 14, 0, 19, 18]"
